source,task,condition,offer_amount,agent_index,rank,feature_label,activation
lottery,safe_risky_choice,slightly_prompting,40.0,24.0,8,balance and trade-offs,16.0
lottery,safe_risky_choice,slightly_prompting,40.0,24.0,9,factual or descriptive statements,14.0
lottery,safe_risky_choice,slightly_prompting,40.0,24.0,10,explain or discuss concepts,14.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,25.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,26.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,27.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,1,predicting uncertain outcomes,102.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,2,choose between options,48.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,4,taking risks and responsibility,27.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,5,This introduces explanation or possibility,21.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,6,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,8,balance and trade-offs,16.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,28.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,2,choose between options,48.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,8,balance and trade-offs,14.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,29.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,30.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,31.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,1,predicting uncertain outcomes,96.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,4,taking risks and responsibility,27.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,8,balance and trade-offs,16.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,32.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,1,predicting uncertain outcomes,108.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,2,choose between options,51.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,5,to make rational decisions,22.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,6,This introduces explanation or possibility,21.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,9,explain or discuss concepts,14.0
lottery,safe_risky_choice,slightly_prompting,40.0,33.0,10,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,1,predicting uncertain outcomes,108.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,2,choose between options,47.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,5,to make rational decisions,22.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,6,This introduces explanation or possibility,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,8,balance and trade-offs,16.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,34.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,1,predicting uncertain outcomes,94.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,2,choose between options,48.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,7,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,8,balance and trade-offs,14.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,35.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,36.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,37.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,1,predicting uncertain outcomes,101.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,2,choose between options,49.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,3,programming setup and parameters,34.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,4,taking risks and responsibility,25.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,5,to make rational decisions,20.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,6,This introduces explanation or possibility,19.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,7,balance and trade-offs,17.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,8,"structural formatting and metadata markers indicating headers, section titles, punctuation boundaries, and newline separators.",16.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,9,generating descriptive scenes,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,38.0,10,tokens and their following context,13.0
lottery,safe_risky_choice,slightly_prompting,40.0,39.0,1,predicting uncertain outcomes,108.0
