source,task,condition,offer_amount,agent_index,rank,feature_label,activation
lottery,safe_risky_choice,steering,25,22,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,22,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,22,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,22,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,22,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,22,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,23,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,23,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,23,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,23,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,23,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,23,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,23,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,23,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,23,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,23,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,24,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,24,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,24,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,24,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,24,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,24,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,24,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,24,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,24,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,24,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,25,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,25,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,25,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,25,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,25,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,25,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,25,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,25,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,25,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,25,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,26,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,26,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,26,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,26,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,26,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,26,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,26,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,26,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,26,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,26,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,27,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,27,2,Executing potentially risky operations that require caution,141.0
lottery,safe_risky_choice,steering,25,27,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,27,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,27,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,27,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,27,7,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,27,8,Syntactical patterns for value assignment in code,35.0
lottery,safe_risky_choice,steering,25,27,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,27,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,28,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,28,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,28,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,28,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,28,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,28,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,28,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,28,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,28,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,28,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,29,1,Willing to take risks or make sacrifices for a goal,170.0
lottery,safe_risky_choice,steering,25,29,2,Executing potentially risky operations that require caution,137.0
lottery,safe_risky_choice,steering,25,29,3,Probability-based decision making scenarios with explicit numerical comparisons,81.0
lottery,safe_risky_choice,steering,25,29,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,29,5,The assistant should select between provided options,39.0
lottery,safe_risky_choice,steering,25,29,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,29,7,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,29,8,Syntactical patterns for value assignment in code,35.0
lottery,safe_risky_choice,steering,25,29,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,29,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,30,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,30,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,30,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,30,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,30,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,30,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,30,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,30,8,Setting up detailed writing or description tasks,35.0
lottery,safe_risky_choice,steering,25,30,9,Following safety guidelines and best practices in technical contexts,25.0
lottery,safe_risky_choice,steering,25,30,10,The assistant is establishing its capabilities and boundaries,24.0
lottery,safe_risky_choice,steering,25,31,1,Willing to take risks or make sacrifices for a goal,163.0
lottery,safe_risky_choice,steering,25,31,2,Executing potentially risky operations that require caution,138.0
lottery,safe_risky_choice,steering,25,31,3,Probability-based decision making scenarios with explicit numerical comparisons,73.0
lottery,safe_risky_choice,steering,25,31,4,Technical setup and configuration states in experimental procedures,44.0
lottery,safe_risky_choice,steering,25,31,5,The assistant should select between provided options,40.0
lottery,safe_risky_choice,steering,25,31,6,Permission and authorization requirements in technical documentation,38.0
lottery,safe_risky_choice,steering,25,31,7,Syntactical patterns for value assignment in code,36.0
lottery,safe_risky_choice,steering,25,31,8,Setting up detailed writing or description tasks,35.0
